t,value
1578194003,276824064
1578194006,112197632
1578194009,113246208
1578194012,130023424
1578194015,131072000
1578194018,137363456
1578194021,139460608
1578194024,141557760
1578194027,146800640
1578194030,147849216
1578194033,147849216
1578194036,147849216
1578194039,153092096
1578194042,154140672
1578194045,167772160
1578194048,167772160
1578194051,168820736
1578194054,174063616
1578194057,175112192
1578194060,179306496
1578194063,180355072
1578194066,180355072
1578194069,180355072
1578194072,181403648
1578194075,206569472
1578194078,211812352
1578194081,220200960
1578194084,230686720
1578194087,235929600
1578194090,235929600
1578194093,235929600
1578194096,236978176
1578194099,241172480
1578194102,241172480
1578194105,241172480
1578194108,242221056
1578194111,243269632
1578194114,244318208
1578194117,245366784
1578194120,250609664
1578194123,251658240
1578194126,253755392
1578194129,256901120
1578194132,257949696
1578194135,258998272
1578194138,262144000
1578194141,264241152
1578194144,264241152
1578194147,268435456
1578194150,273678336
1578194153,273678336
1578194156,273678336
1578194159,278921216
1578194162,278921216
1578194165,278921216
1578194168,279969792
1578194171,279969792
1578194174,0
1578194177,0
1578194180,5242880
1578194183,6291456
1578194186,7340032
1578194189,7340032
1578194192,7340032
1578194195,8388608
1578194198,12582912
1578194201,13631488
1578194204,13631488
1578194207,14680064
1578194210,15728640
1578194213,15728640
1578194216,16777216
1578194219,20971520
1578194222,22020096
1578194225,22020096
1578194228,23068672
1578194231,23068672
1578194234,24117248
1578194237,25165824
1578194240,29360128
1578194243,30408704
1578194246,30408704
1578194249,31457280
1578194252,31457280
1578194255,32505856
1578194258,35651584
1578194261,37748736
1578194264,37748736
1578194267,38797312
1578194270,39845888
1578194273,39845888
1578194276,40894464
1578194279,46137344
1578194282,47185920
1578194285,48234496
1578194288,49283072
1578194291,53477376
1578194294,54525952
1578194297,55574528
1578194300,75497472
1578194303,75497472
1578194306,76546048
1578194309,76546048
1578194312,77594624
1578194315,77594624
1578194318,80740352
1578194321,82837504
1578194324,82837504
1578194327,83886080
1578194330,83886080
1578194333,84934656
1578194336,84934656
1578194339,89128960
1578194342,90177536
1578194345,90177536
1578194348,91226112
1578194351,105906176
1578194354,111149056
1578194357,112197632
1578194360,116391936
1578194363,117440512
1578194366,118489088
1578194369,123731968
1578194372,135266304
1578194375,143654912
1578194378,146800640
1578194381,149946368
1578194384,159383552
1578194387,163577856
1578194390,170917888
1578194393,170917888
1578194396,171966464
1578194399,182452224
1578194402,189792256
1578194405,204472320
1578194408,207618048
1578194411,208666624
1578194414,209715200
1578194417,209715200
1578194420,214958080
1578194423,214958080
1578194426,216006656
1578194429,216006656
1578194432,216006656
1578194435,217055232
1578194438,220200960
1578194441,222298112
1578194444,222298112
1578194447,222298112
1578194450,223346688
1578194453,223346688
1578194456,224395264
1578194459,228589568
1578194462,228589568
1578194465,229638144
1578194468,229638144
1578194471,230686720
1578194474,230686720
1578194477,231735296
1578194480,235929600
1578194483,236978176
1578194486,236978176
1578194489,236978176
1578194492,238026752
1578194495,238026752
1578194498,241172480
1578194501,243269632
1578194504,243269632
1578194507,244318208
1578194510,244318208
1578194513,245366784
1578194516,245366784
1578194519,249561088
1578194522,250609664
1578194525,250609664
1578194528,250609664
1578194531,251658240
1578194534,251658240
1578194537,252706816
1578194540,257949696
1578194543,257949696
1578194546,258998272
1578194549,258998272
1578194552,258998272
1578194555,260046848
1578194558,263192576
1578194561,264241152
1578194564,264241152
1578194567,265289728
1578194570,265289728
1578194573,266338304
1578194576,266338304
1578194579,271581184
1578194582,271581184
1578194585,271581184
1578194588,272629760
1578194591,272629760
1578194594,273678336
1578194597,273678336
1578194600,0
1578194603,1048576
1578194606,1048576
1578194609,2097152
1578194612,2097152
