t,value
1578196138,45
1578196141,46
1578196144,46
1578196147,46
1578196150,45
1578196153,45
1578196156,45
1578196159,45
1578196162,46
t,value
1578238424,24
1578238427,24
1578238430,25
1578238433,29
1578238436,39
1578238439,47
1578238442,48
1578238445,48
1578238448,46
1578238451,46
1578238454,46
1578238457,46
1578238460,46
1578238463,46
1578238466,46
1578238469,46
1578238472,46
1578238475,46
1578238478,46
1578238481,50
1578238484,55
1578238487,53
1578238490,51
1578238493,51
1578238496,49
1578238499,48
1578238502,48
1578238505,48
1578238508,48
1578238511,47
1578238514,47
1578238517,47
1578238520,47
1578238523,48
1578238526,48
1578238529,48
1578238532,47
1578238535,47
1578238538,47
1578238541,48
1578238544,48
1578238547,48
1578238550,47
1578238553,47
1578238556,47
1578238559,46
1578238562,47
1578238565,47
1578238568,47
1578238571,46
1578238574,46
1578238577,46
1578238580,46
1578238583,47
1578238586,47
1578238589,47
1578238592,46
1578238595,46
1578238598,46
1578238601,47
1578238604,47
1578238607,47
1578238610,46
1578238613,46
1578238616,46
1578238619,45
1578238622,46
1578238625,46
1578238628,46
1578238631,45
1578238634,45
1578238637,45
1578238640,45
1578238643,49
1578238646,49
1578238649,47
1578238652,47
1578238655,46
1578238658,46
1578238661,46
1578238664,46
1578238667,46
1578238670,45
1578238673,45
1578238676,45
1578238679,45
1578238682,46
1578238685,46
1578238688,46
1578238691,45
1578238694,45
1578238697,45
1578238700,45
1578238703,46
1578238706,46
1578238709,46
1578238712,45
1578238715,45
1578238718,45
1578238721,46
1578238724,46
1578238727,46
1578238730,45
1578238733,45
1578238736,45
1578238739,45
1578238742,46
1578238745,46
1578238748,46
1578238751,45
1578238754,45
1578238757,45
1578238760,45
1578238763,46
1578238766,46
1578238769,46
1578238772,45
1578238775,45
1578238778,45
1578238781,46
1578238784,46
1578238787,46
1578238790,45
1578238793,45
1578238796,45
1578238799,45
1578238802,46
1578238805,46
1578238808,46
1578238811,45
1578238814,45
1578238817,45
1578238820,45
1578238823,46
1578238826,46
1578238829,46
1578238832,45
1578238835,45
1578238838,45
1578238841,46
1578238844,46
1578238847,46
1578238850,45
1578238853,45
1578238856,45
1578238859,45
1578238862,46
1578238865,46
1578238868,46
1578238871,45
1578238874,45
1578238877,45
1578238880,45
1578238883,47
1578238886,47
1578238889,47
1578238892,47
1578238895,47
1578238898,47
1578238901,47
1578238904,47
1578238907,47
1578238910,47
1578238913,45
1578238916,47
1578238919,47
1578238922,46
1578238925,46
1578238928,46
1578238931,45
1578238934,45
1578238937,45
1578238940,45
1578238943,46
1578238946,46
1578238949,46
1578238952,45
1578238955,45
1578238958,45
1578238961,46
1578238964,46
1578238967,46
1578238970,45
1578238973,45
1578238976,45
1578238979,45
1578238982,46
1578238985,46
1578238988,46
1578238991,45
1578238994,45
1578238997,45
1578239000,45
1578239003,46
1578239006,46
1578239009,46
1578239012,45
1578239015,45
1578239018,45
1578239021,46
1578239024,46
1578239027,46
1578239030,45
1578239033,45
1578239036,45
1578239039,45
1578239042,46
1578239045,46
1578239048,46
1578239051,45
1578239054,45
1578239057,45
1578239060,45
1578239063,46
1578239066,46
1578239069,46
1578239072,45
1578239075,45
1578239078,45
1578239081,46
1578239084,46
1578239087,46
1578239090,45
1578239093,45
1578239096,45
1578239099,45
1578239102,46
1578239105,46
1578239108,46
1578239111,45
1578239114,45
1578239117,45
1578239120,45
1578239123,46
1578239126,46
1578239129,46
1578239132,45
1578239135,45
1578239138,45
1578239141,46
1578239144,46
1578239147,46
1578239150,45
1578239153,45
1578239156,45
1578239159,45
1578239162,46
1578239165,46
1578239168,46
1578239171,45
1578239174,45
1578239177,45
1578239180,45
1578239183,46
1578239186,46
1578239189,46
1578239192,45
1578239195,45
1578239198,45
1578239201,46
1578239204,46
1578239207,46
1578239210,45
1578239213,45
1578239216,45
1578239219,45
1578239222,46
1578239225,46
1578239228,46
1578239231,45
1578239234,45
1578239237,45
1578239240,45
1578239243,46
1578239246,46
1578239249,46
1578239252,45
1578239255,45
1578239258,45
1578239261,46
1578239264,46
1578239267,46
1578239270,45
1578239273,45
1578239276,45
1578239279,45
1578239282,46
1578239285,46
1578239288,46
1578239291,45
1578239294,45
1578239297,45
1578239300,45
1578239303,46
1578239306,46
1578239309,46
1578239312,45
1578239315,45
1578239318,45
1578239321,46
1578239324,46
1578239327,46
1578239330,45
1578239333,45
1578239336,45
1578239339,45
1578239342,46
1578239345,46
1578239348,46
1578239351,45
1578239354,45
1578239357,45
1578239360,45
1578239363,46
1578239366,46
1578239369,46
1578239372,45
1578239375,45
1578239378,45
1578239381,46
1578239384,46
1578239387,46
1578239390,45
1578239393,45
1578239396,45
1578239399,45
1578239402,46
1578239405,46
1578239408,46
1578239411,45
1578239414,45
1578239417,45
1578239420,45
1578239423,46
1578239426,46
1578239429,46
1578239432,45
1578239435,45
1578239438,45
1578239441,46
1578239444,46
1578239447,46
1578239450,45
1578239453,45
1578239456,45
1578239459,45
1578239462,46
1578239465,46
1578239468,46
1578239471,45
1578239474,45
1578239477,45
1578239480,45
1578239483,46
1578239486,46
1578239489,46
1578239492,45
1578239495,45
1578239498,45
1578239501,46
1578239504,46
1578239507,46
1578239510,45
1578239513,45
1578239516,45
1578239519,45
1578239522,46
1578239525,46
1578239528,46
1578239531,45
1578239534,45
1578239537,45
1578239540,45
1578239543,46
1578239546,46
1578239549,46
1578239552,45
1578239555,45
1578239558,45
1578239561,46
1578239564,46
1578239567,46
1578239570,45
1578239573,45
1578239576,45
1578239579,45
1578239582,46
1578239585,46
1578239588,46
1578239591,45
1578239594,45
1578239597,45
1578239600,45
1578239603,46
1578239606,46
1578239609,46
1578239612,45
1578239615,45
1578239618,45
1578239621,46
1578239624,46
1578239627,46
1578239630,45
1578239633,45
1578239636,45
1578239639,45
1578239642,46
1578239645,46
1578239648,46
1578239651,45
1578239654,45
1578239657,45
1578239660,45
1578239663,46
1578239666,46
1578239669,46
1578239672,45
1578239675,45
1578239678,45
1578239681,46
